x,y,labels
0.4681817,0.38599944,6
0.10522125,0.60789746,1
0.4150913,0.6395,0
0.5191377,0.4025408,11
0.29752442,0.7713147,1
0.811307,0.6949406,2
0.22502722,0.4325589,7
0.43597555,0.59637636,11
0.7950694,0.54505235,9
0.22502722,0.4325589,7
0.4150913,0.6395,0
0.10522125,0.60789746,1
0.8564104,0.33344707,12
0.8219903,0.6085332,9
0.71474564,0.4320699,14
0.10522125,0.60789746,1
0.6904763,0.34501967,0
0.8710835,0.50984025,9
0.64584213,0.36481774,0
0.4174308,0.17347583,4
0.4150913,0.6395,0
0.43599278,0.5974926,11
0.5502043,0.5156551,0
0.9875576,0.450034,8
0.43599278,0.5974926,11
0.10522125,0.60789746,1
0.70361364,0.52423024,2
0.83212334,0.4816895,8
0.56617194,0.50438815,0
0.5191377,0.4025408,11
0.8450925,0.3644854,12
0.57216936,0.01904424,4
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.41491747,0.12692076,3
0.60600585,0.3188822,6
0.7637939,0.5610115,12
0.86157966,0.1638073,4
0.73451114,0.21609166,12
0.040818863,0.16969512,7
0.22502722,0.4325589,7
0.040818863,0.16969512,7
0.44047672,0.63995796,0
0.52080446,0.35521325,3
0.43683174,0.9309474,0
0.43599278,0.5974926,11
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.8359828,0.3499614,12
0.4174308,0.17347583,4
0.59350234,0.326995,3
0.7637939,0.5610115,12
0.11301397,0.6027359,1
0.6697506,0.49335968,14
0.5309586,0.024378145,4
0.47159898,0.96767783,0
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.82680565,0.6212775,9
0.6352113,0.09753356,4
0.7143975,0.52125686,2
0.6214978,0.6816161,2
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.7599898,0.69329935,2
0.6214978,0.6816161,2
0.450715,0.11874628,3
0.11301397,0.6027359,1
0.43599278,0.5974926,11
0.5260767,0.40759137,6
0.40645018,0.608656,0
0.11301397,0.6027359,1
0.4174308,0.17347583,4
0.88444525,0.40371677,8
0.22502722,0.4325589,7
0.22790973,0.51864684,5
0.36785415,0.6639227,0
0.22502722,0.4325589,7
0.5191377,0.4025408,11
0.13323736,0.23124726,7
0.50716466,0.19023354,3
0.69479525,0.19935174,3
0.36785415,0.6639227,0
0.40123358,0.5842929,11
0.4174308,0.17347583,4
0.29752442,0.7713147,1
0.57216936,0.01904424,4
0.50716466,0.19023354,3
0.86157966,0.1638073,4
0.11301397,0.6027359,1
0.7637939,0.5610115,12
0.22502722,0.4325589,7
0.72610754,0.6338821,2
0.86157966,0.1638073,4
0.3399249,0.33884776,5
0.1190784,0.18987617,5
0.4174308,0.17347583,4
0.11301397,0.6027359,1
0.4174308,0.17347583,4
0.5191377,0.4025408,11
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.37651587,0.65545255,0
0.62007844,0.006808244,4
0.5971529,0.43326375,13
0.11301397,0.6027359,1
0.36785415,0.6639227,0
0.36785415,0.6639227,0
0.16329817,0.15142591,7
0.66022044,0.7445698,2
0.5881997,0.0,4
0.13323736,0.23124726,7
0.47219485,0.61004996,11
0.47219485,0.61004996,11
0.40123358,0.5842929,11
0.5623944,0.061058287,4
0.7585154,0.5968518,12
0.11301397,0.6027359,1
0.82548785,0.2819898,12
0.40123358,0.5842929,11
0.4174308,0.17347583,4
0.8740689,0.32197866,12
0.13323736,0.23124726,7
0.29503998,0.3301032,5
0.4174308,0.17347583,4
0.33444443,0.4144677,6
0.11301397,0.6027359,1
0.13323736,0.23124726,7
0.11301397,0.6027359,1
0.47159898,0.96767783,0
0.9705699,0.5740448,2
0.59953016,0.070490904,4
0.543277,0.43718863,13
0.8249127,0.22652867,4
0.879055,0.40711138,8
0.11301397,0.6027359,1
0.36785415,0.6639227,0
0.43683174,0.9309474,0
0.58380437,0.5187468,11
0.11301397,0.6027359,1
0.76936996,0.6750587,2
0.36785415,0.6639227,0
0.68499345,0.72788334,2
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.13323736,0.23124726,7
0.5191377,0.4025408,11
0.6953195,0.7683992,2
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.86157966,0.1638073,4
0.7367769,0.7269239,2
0.12184134,0.2651582,7
0.86157966,0.1638073,4
0.22502722,0.4325589,7
0.69298595,0.6799856,2
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.11301397,0.6027359,1
0.36785415,0.6639227,0
0.5309586,0.024378145,4
0.7034116,0.11923581,4
0.43597555,0.59637636,11
0.13323736,0.23124726,7
0.24932069,0.5501931,5
0.11301397,0.6027359,1
0.11301397,0.6027359,1
0.352016,0.830361,10
0.37080345,0.70318395,11
0.36785415,0.6639227,0
0.79329026,0.51915175,2
0.26659527,0.53233236,5
0.4377081,0.83741087,10
0.4684618,0.9345465,0
0.26659527,0.53233236,5
0.43597555,0.59637636,11
0.43597555,0.59637636,11
0.36785415,0.6639227,0
0.63154286,0.4796421,14
0.626234,0.42649418,12
0.5120218,0.3862301,6
0.19381455,0.25502762,5
0.22502722,0.4325589,7
0.48056847,0.17981958,3
0.9647783,0.5640706,2
0.36785415,0.6639227,0
0.11301397,0.6027359,1
0.977286,0.47408524,8
0.47159898,0.96767783,0
0.6960568,0.7548176,2
0.8367469,0.4169671,8
0.58492357,0.66954434,2
0.4174308,0.17347583,4
0.69479525,0.19935174,3
0.48298994,0.37024394,3
0.43597555,0.59637636,11
0.18071236,0.25981548,5
0.48056847,0.17981958,3
0.11301397,0.6027359,1
0.21298194,0.27078038,5
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.6904763,0.34501967,0
0.37080345,0.70318395,11
0.57216936,0.01904424,4
0.26659527,0.53233236,5
0.11301397,0.6027359,1
0.11301397,0.6027359,1
0.6960568,0.7548176,2
0.5584985,0.4105946,13
0.7687424,0.6880986,2
0.55749774,0.42249578,13
0.58924425,0.37330732,13
0.42343563,0.15450393,3
0.70221204,0.70346814,2
0.8613163,0.5263264,2
0.62007844,0.006808244,4
0.11301397,0.6027359,1
0.6057709,0.23318204,3
0.47700247,0.4079333,6
0.43597555,0.59637636,11
0.4174308,0.17347583,4
0.57216936,0.01904424,4
0.47758487,0.67407274,0
0.66483235,0.41386902,14
0.4174308,0.17347583,4
0.13323736,0.23124726,7
0.9216472,0.61278063,2
0.47758487,0.67407274,0
0.22502722,0.4325589,7
0.57216936,0.01904424,4
0.11301397,0.6027359,1
0.20791043,0.2342463,5
0.11301397,0.6027359,1
0.8074136,0.5294936,12
0.80644363,0.40354267,8
0.4814942,0.39057732,6
0.22502722,0.4325589,7
0.7116971,0.5372672,2
0.7883212,0.61525905,9
0.22502722,0.4325589,7
0.6904763,0.34501967,0
0.47758487,0.67407274,0
0.22502722,0.4325589,7
0.6904763,0.34501967,0
0.70133096,0.74951214,2
0.19381455,0.25502762,5
0.5191377,0.4025408,11
0.6904763,0.34501967,0
0.43597555,0.59637636,11
0.11301397,0.6027359,1
0.8112869,0.63238627,9
0.79581046,0.63019186,9
0.6904763,0.34501967,0
0.61528975,0.028669318,4
0.07081711,0.21748845,7
0.11301397,0.6027359,1
0.19381455,0.25502762,5
0.73920554,0.7075376,2
0.13323736,0.23124726,7
0.47758487,0.67407274,0
0.07081711,0.21748845,7
0.4174308,0.17347583,4
0.47758487,0.67407274,0
0.47758487,0.67407274,0
0.11301397,0.6027359,1
0.9062954,0.59203064,2
0.11301397,0.6027359,1
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.39853278,0.61934346,11
0.62688833,0.2647923,3
0.46630576,0.40348762,6
0.46810865,0.3525403,6
0.62774956,0.25178716,3
0.11301397,0.6027359,1
0.7791038,0.4093466,12
0.5191377,0.4025408,11
0.5747965,0.3226669,6
0.11301397,0.6027359,1
0.8063674,0.5999668,9
0.22502722,0.4325589,7
0.9105162,0.1710088,4
0.30902004,0.40680763,6
0.46504104,0.4204782,11
0.88931704,0.5725863,9
0.11301397,0.6027359,1
0.29503998,0.3301032,5
0.07081711,0.21748845,7
0.79669875,0.54069114,12
0.60977113,0.44542083,12
0.4174308,0.17347583,4
0.8812289,0.41295677,8
0.48056847,0.17981958,3
0.54149127,0.5052131,0
0.70744085,0.72003883,2
0.4339335,0.65958405,11
0.79669875,0.54069114,12
0.93848634,0.55395293,2
0.11301397,0.6027359,1
0.6002904,0.46077883,13
0.11301397,0.6027359,1
0.44847757,0.9583378,0
0.4339335,0.65958405,11
0.11301397,0.6027359,1
0.46210444,0.8224879,10
0.86157966,0.1638073,4
0.47101364,0.7700586,0
0.75767374,0.76333904,2
0.4339335,0.65958405,11
0.09714895,0.22071303,7
0.418216,0.5754677,0
0.22502722,0.4325589,7
0.9815754,0.47660348,8
0.74544,0.2252673,12
0.418216,0.5754677,0
0.81784296,0.5696838,12
0.22502722,0.4325589,7
0.40027666,0.35393235,6
0.6977489,0.472644,14
0.81784296,0.5696838,12
0.72919416,0.68166596,2
0.75767374,0.76333904,2
0.11301397,0.6027359,1
0.6331755,0.24716565,3
0.4174308,0.17347583,4
0.418216,0.5754677,0
0.8083005,0.43643653,8
0.29503998,0.3301032,5
0.418216,0.5754677,0
0.82476693,0.5376573,9
0.59953016,0.070490904,4
0.418216,0.5754677,0
0.11301397,0.6027359,1
0.58492357,0.66954434,2
0.81784296,0.5696838,12
0.46504104,0.4204782,11
0.38811585,0.61224216,11
0.11301397,0.6027359,1
0.7927102,0.5828223,12
0.4174308,0.17347583,4
0.61685646,0.4589112,12
0.4174308,0.17347583,4
0.44787785,0.49515325,0
0.42335424,0.45235822,5
0.38811585,0.61224216,11
0.86157966,0.1638073,4
0.4174308,0.17347583,4
0.5093833,0.4443508,11
0.6430874,0.48882705,14
0.4174308,0.17347583,4
0.11301397,0.6027359,1
0.22502722,0.4325589,7
0.418216,0.5754677,0
0.4174308,0.17347583,4
0.6077289,0.4795258,14
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.4174308,0.17347583,4
0.51745385,0.5178447,11
0.6333044,0.36505666,6
0.83212364,0.48168728,8
0.38811585,0.61224216,11
0.64947426,0.32001764,0
0.418216,0.5754677,0
0.4174308,0.17347583,4
0.07081711,0.21748845,7
0.5093833,0.4443508,11
0.5093833,0.4443508,11
0.11301397,0.6027359,1
0.60380775,0.32767686,3
0.861377,0.33602616,12
0.5744176,0.33279,6
0.19381455,0.25502762,5
0.49856555,0.91004825,0
0.12184134,0.2651582,7
0.84462506,0.34735662,12
0.51304144,0.8112525,10
0.6130251,0.64323735,2
0.46059087,0.46438518,5
0.38811585,0.61224216,11
0.07081711,0.21748845,7
0.59953016,0.070490904,4
0.46504104,0.4204782,11
0.8089249,0.5221409,12
0.26659527,0.53233236,5
0.6348879,0.741023,2
0.22502722,0.4325589,7
0.8847415,0.40033257,8
0.46540716,0.15549245,3
0.7605831,0.5397696,2
0.4707101,0.21615617,3
0.16329817,0.15142591,7
0.11301397,0.6027359,1
0.82680565,0.6212775,9
0.64584213,0.36481774,0
0.75767374,0.76333904,2
0.48056847,0.17981958,3
0.8533536,0.5364817,9
0.75767374,0.76333904,2
0.7619403,0.5309907,12
0.46504104,0.4204782,11
0.75767374,0.76333904,2
0.49856555,0.91004825,0
0.41710404,0.57685226,0
0.41710404,0.57685226,0
0.49197987,0.5777948,0
0.4174308,0.17347583,4
0.62495524,0.44184393,0
0.6057709,0.23318204,3
0.85329664,0.34455198,12
0.6214978,0.6816161,2
0.7198714,0.5266478,9
0.5853697,0.451618,14
0.32154348,0.35806698,5
0.38811585,0.61224216,11
0.47159898,0.96767783,0
0.22502722,0.4325589,7
0.8629364,0.3166324,12
0.58492357,0.66954434,2
0.49803135,0.5911938,0
0.4174308,0.17347583,4
0.5517605,0.41805035,6
0.7963319,0.4292154,12
0.11301397,0.6027359,1
0.51745385,0.5178447,11
0.7208969,0.69670105,2
0.45205602,0.4168615,11
0.74979544,0.4838633,12
0.4174308,0.17347583,4
0.22502722,0.4325589,7
0.0,0.6599938,1
0.57216936,0.01904424,4
0.79359525,0.5613629,12
0.47750697,0.8461669,10
0.6057709,0.23318204,3
0.11301397,0.6027359,1
0.9527921,0.6502763,8
0.7208969,0.69670105,2
0.07081711,0.21748845,7
0.86157966,0.1638073,4
0.6368809,0.45762175,12
0.48056847,0.17981958,3
0.07081711,0.21748845,7
0.18071236,0.25981548,5
0.4174308,0.17347583,4
0.59350234,0.326995,3
0.8233596,0.51372486,2
0.47045884,0.6565263,0
0.19381455,0.25502762,5
0.49271816,0.35959256,3
0.5292405,0.38828093,6
0.48056847,0.17981958,3
0.3399249,0.33884776,5
0.69156104,0.43008527,14
0.79359525,0.5613629,12
0.11301397,0.6027359,1
0.47045884,0.6565263,0
0.11301397,0.6027359,1
0.3399249,0.33884776,5
0.4174308,0.17347583,4
0.3399249,0.33884776,5
0.46504104,0.4204782,11
0.47045884,0.6565263,0
0.36785415,0.6639227,0
0.6214978,0.6816161,2
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.6158434,0.48659992,14
0.48056847,0.17981958,3
0.56315726,0.33336493,6
0.14912586,0.27983052,7
0.22502722,0.4325589,7
0.39302948,0.86667967,10
0.50997216,0.35265145,3
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.11301397,0.6027359,1
0.36785415,0.6639227,0
0.6348879,0.741023,2
0.07081711,0.21748845,7
0.6348879,0.741023,2
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.95843923,0.59579456,2
0.26659527,0.53233236,5
0.22502722,0.4325589,7
0.6348879,0.741023,2
0.6348879,0.741023,2
0.11301397,0.6027359,1
0.36785415,0.6639227,0
0.26659527,0.53233236,5
0.59953016,0.070490904,4
0.69479525,0.19935174,3
0.8291815,0.40030512,8
0.8033772,0.41974998,8
0.36785415,0.6639227,0
0.5784716,0.24673522,3
0.86813617,0.4728898,9
0.11301397,0.6027359,1
0.11301397,0.6027359,1
0.4174308,0.17347583,4
0.6057709,0.23318204,3
0.6616664,0.42294526,12
0.4339335,0.65958405,11
0.88515234,0.5828477,9
0.7034116,0.11923581,4
0.8091282,0.40630183,8
0.11301397,0.6027359,1
0.95064425,0.4790287,8
0.03162676,0.32070014,7
0.61908114,0.43725583,13
0.64584213,0.36481774,0
0.70893,0.23971958,12
0.52826005,0.40023217,6
0.4902709,0.35078204,6
0.22502722,0.4325589,7
0.6057709,0.23318204,3
0.5093833,0.4443508,11
0.34153286,0.82514226,10
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.6130251,0.64323735,2
0.5093833,0.4443508,11
0.4174308,0.17347583,4
0.22790973,0.51864684,5
0.019992428,0.23442116,7
0.59712976,0.49119076,14
0.9522166,0.5532763,2
0.5093833,0.4443508,11
0.5519201,0.25024867,3
0.450715,0.11874628,3
0.4150913,0.6395,0
0.4150913,0.6395,0
0.48056847,0.17981958,3
0.11301397,0.6027359,1
0.626234,0.42649418,12
0.11301397,0.6027359,1
0.666276,0.34048188,0
0.4150913,0.6395,0
0.7882335,0.4182204,8
0.6002904,0.46077883,13
0.4174308,0.17347583,4
0.20791043,0.2342463,5
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.014571128,0.27151582,7
0.4174308,0.17347583,4
0.4150913,0.6395,0
0.67609155,0.65084237,2
0.6057709,0.23318204,3
0.4174308,0.17347583,4
0.7818814,0.4191642,8
0.75836414,0.6539865,2
0.47159898,0.96767783,0
0.4150913,0.6395,0
0.22502722,0.4325589,7
0.11301397,0.6027359,1
0.6337829,0.42827266,13
0.643541,0.47443354,14
0.352863,0.85408,10
0.4150913,0.6395,0
0.10522125,0.60789746,1
0.57216936,0.01904424,4
0.22502722,0.4325589,7
0.67609155,0.65084237,2
0.8007936,0.6986885,2
0.9053449,0.44422382,8
0.39579505,0.5436212,11
0.4150913,0.6395,0
0.68740237,0.78913796,2
0.123243846,0.5490488,1
0.666276,0.34048188,0
0.46504104,0.4204782,11
0.4150913,0.6395,0
0.39579505,0.5436212,11
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.120383695,0.64720774,1
0.83660793,0.48807225,8
0.4150913,0.6395,0
0.61304116,0.4864576,14
0.450715,0.11874628,3
0.1190784,0.18987617,5
0.99733746,0.5956032,2
0.06636788,0.6465945,1
0.666276,0.34048188,0
0.63902926,0.4491372,14
0.46504104,0.4204782,11
0.46504104,0.4204782,11
0.0926315,0.572681,1
0.46504104,0.4204782,11
0.54732394,0.3919569,6
0.39579505,0.5436212,11
0.643541,0.47443354,14
0.4174308,0.17347583,4
0.6533675,0.4537516,12
0.07230171,0.58275574,1
0.4150913,0.6395,0
0.73451114,0.21609166,12
0.1190784,0.18987617,5
0.39579505,0.5436212,11
0.47159898,0.96767783,0
0.4174308,0.17347583,4
0.6061305,0.40549362,13
0.014571128,0.27151582,7
0.14433728,0.5774396,1
0.44120926,0.45205513,5
0.4150913,0.6395,0
0.067313,0.5700802,1
0.46906245,0.7669167,0
0.4174308,0.17347583,4
0.19381455,0.25502762,5
0.8744677,0.32477376,12
0.173313,0.59930843,1
0.39579505,0.5436212,11
0.64336234,0.7805995,2
0.39579505,0.5436212,11
0.065319866,0.6142386,1
0.05397032,0.58175087,1
0.7293554,0.18664716,12
0.091210924,0.5487554,1
0.59953016,0.070490904,4
0.4174308,0.17347583,4
0.7637939,0.5610115,12
0.26659527,0.53233236,5
0.4174308,0.17347583,4
0.47497368,0.20473963,3
0.4174308,0.17347583,4
0.626234,0.42649418,12
0.5375662,0.38881198,6
0.4339335,0.65958405,11
0.88631105,0.58601934,2
0.46504104,0.4204782,11
0.9462603,0.58137894,2
0.75702226,0.56320065,12
0.44047672,0.63995796,0
0.22502722,0.4325589,7
0.4713637,0.38471553,6
0.81864256,0.35384837,12
0.311238,0.32469073,5
0.4707101,0.21615617,3
0.14433728,0.5774396,1
0.11783785,0.564231,1
0.4174308,0.17347583,4
0.8394189,0.38477758,12
0.41491747,0.12692076,3
0.4780047,0.3420008,3
0.82478166,0.61573297,9
0.13109812,0.66254514,1
0.1190784,0.18987617,5
0.13970532,0.6026581,1
0.44105476,0.44569212,5
0.21611796,0.2121958,5
0.096426055,0.66597944,1
0.12016813,0.5536336,1
0.59953016,0.070490904,4
0.5309586,0.024378145,4
0.5033837,0.37033734,3
0.6851404,0.37997353,0
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.10846974,0.55918044,1
0.44047672,0.63995796,0
0.16283561,0.586987,1
0.5799347,0.64766103,2
0.50407046,0.8376331,10
0.73451114,0.21609166,12
0.8648245,0.47004628,8
0.55720866,0.38173583,6
0.44047672,0.63995796,0
0.4339335,0.65958405,11
0.16283561,0.586987,1
0.78004944,0.5056475,12
0.57216936,0.01904424,4
0.53728116,0.40900257,6
0.38921946,0.47023654,7
0.6911668,0.50326324,14
0.666276,0.34048188,0
0.089747585,0.5984988,1
0.35283569,0.81162155,10
0.8561102,0.30109504,12
0.49188867,0.39896867,6
0.41491747,0.12692076,3
0.014571128,0.27151582,7
0.78234136,0.6911958,2
0.44047672,0.63995796,0
0.09714895,0.22071303,7
0.014571128,0.27151582,7
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.7619403,0.5309907,12
0.44047672,0.63995796,0
0.57216936,0.01904424,4
0.6851404,0.37997353,0
0.22502722,0.4325589,7
0.43683174,0.9309474,0
0.14504568,0.6300555,1
0.71215767,0.4764992,2
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.07539359,0.6583461,1
0.57216936,0.01904424,4
0.44047672,0.63995796,0
0.43683174,0.9309474,0
0.4174308,0.17347583,4
0.73920554,0.7075376,2
0.29503998,0.3301032,5
0.22502722,0.4325589,7
0.014571128,0.27151582,7
0.44047672,0.63995796,0
0.014571128,0.27151582,7
0.44047672,0.63995796,0
0.22502722,0.4325589,7
0.014571128,0.27151582,7
0.57216936,0.01904424,4
0.44047672,0.63995796,0
0.06166257,0.5626095,1
0.44047672,0.63995796,0
0.9228262,0.5934135,2
0.22502722,0.4325589,7
0.051341824,0.62265295,1
0.064602174,0.59964144,1
0.064602174,0.59964144,1
0.4174308,0.17347583,4
0.74544,0.2252673,12
0.8429255,0.37161964,12
0.74544,0.2252673,12
0.22502722,0.4325589,7
0.8670351,0.56520236,9
0.22502722,0.4325589,7
0.44047672,0.63995796,0
0.064602174,0.59964144,1
0.6400067,0.38157305,14
0.7558029,0.5540548,2
0.5979656,0.48918632,14
0.4174308,0.17347583,4
0.57216936,0.01904424,4
0.014571128,0.27151582,7
0.4339335,0.65958405,11
0.44047672,0.63995796,0
0.6214978,0.6816161,2
0.22502722,0.4325589,7
0.8481502,0.58409274,9
0.30902004,0.40680763,6
0.4377081,0.83741087,10
0.72005785,0.727398,2
0.084687956,0.61520207,1
0.8613337,0.5375094,9
0.22920625,0.55512196,5
0.44047672,0.63995796,0
0.4174308,0.17347583,4
0.07054169,0.57346016,1
0.57216936,0.01904424,4
0.22920625,0.55512196,5
0.18861073,0.6213429,1
0.51582825,0.39051968,6
0.5260767,0.40759137,6
0.4339335,0.65958405,11
0.014571128,0.27151582,7
0.014571128,0.27151582,7
0.72005785,0.727398,2
0.5508734,0.060323607,4
0.6897554,0.74065006,2
0.40645018,0.608656,0
0.5881997,0.0,4
0.40645018,0.608656,0
0.22502722,0.4325589,7
0.09647433,0.6481493,1
0.11444175,0.61990833,1
0.6130251,0.64323735,2
0.4174308,0.17347583,4
0.31420773,0.8617381,1
0.54563123,0.24203363,3
0.43683174,0.9309474,0
0.014571128,0.27151582,7
0.09647433,0.6481493,1
0.22502722,0.4325589,7
0.54625356,0.4004738,6
0.5260767,0.40759137,6
0.09647433,0.6481493,1
0.35186622,0.77595234,13
0.014571128,0.27151582,7
0.43683174,0.9309474,0
0.48404732,0.42259103,6
0.22502722,0.4325589,7
0.11444175,0.61990833,1
0.38556248,0.67551357,11
0.1501361,0.6511446,1
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.36785415,0.6639227,0
0.6264378,0.4512109,13
0.46504104,0.4204782,11
0.014571128,0.27151582,7
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.313464,0.42342886,6
0.666276,0.34048188,0
0.4174308,0.17347583,4
0.11444175,0.61990833,1
0.59953016,0.070490904,4
0.8539506,0.5360925,9
0.052694287,0.6422158,1
0.4174308,0.17347583,4
0.11444175,0.61990833,1
0.4339335,0.65958405,11
0.014571128,0.27151582,7
0.88943195,0.49457154,9
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.58924425,0.3733069,13
0.86157966,0.1638073,4
0.6939715,0.7165293,2
0.38556248,0.67551357,11
0.4577256,0.17783569,3
0.76214105,0.7106695,2
0.352863,0.85408,10
0.49355733,0.22881405,3
0.22502722,0.4325589,7
0.5904122,0.70783734,2
0.8148343,0.44170275,12
0.50073683,0.4003166,6
0.8165724,0.43425104,12
0.11444175,0.61990833,1
0.32244354,0.43586934,6
0.12998377,0.6473377,1
0.91632855,0.5739254,2
0.9289608,0.59342957,2
0.22502722,0.4325589,7
0.37651587,0.65545255,0
0.37651587,0.65545255,0
0.42343563,0.15450393,3
0.11444175,0.61990833,1
0.37651587,0.65545255,0
0.4174308,0.17347583,4
0.12998377,0.6473377,1
0.42343563,0.15450393,3
0.22502722,0.4325589,7
0.78002197,0.3833025,12
0.37651587,0.65545255,0
0.80323714,0.5309598,2
0.70744085,0.72003883,2
0.86976826,0.32539058,12
0.86157966,0.1638073,4
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.19381455,0.25502762,5
0.12998377,0.6473377,1
0.37651587,0.65545255,0
0.37651587,0.65545255,0
0.91652644,0.32541412,12
0.7344815,0.73502666,2
0.47750697,0.8461669,10
0.10522125,0.60789746,1
0.4577256,0.17783569,3
0.75767374,0.76333904,2
0.8858541,0.6004297,9
0.31420773,0.8617381,1
0.11487063,0.66270345,1
0.96663404,0.5471065,2
0.47090322,0.38831222,6
0.22502722,0.4325589,7
0.6449552,0.6919349,2
0.46504104,0.4204782,11
0.072240636,0.63022846,1
0.4174308,0.17347583,4
0.45205602,0.4168615,11
0.072240636,0.63022846,1
0.22736944,0.31267756,5
0.4150913,0.6395,0
0.46504104,0.4204782,11
0.4577256,0.17783569,3
0.8669844,0.5567637,9
0.86157966,0.1638073,4
0.014571128,0.27151582,7
0.64584213,0.36481774,0
0.31045216,0.36558655,5
0.74926716,0.57097226,12
0.8209618,0.44514266,8
0.11747017,0.58618367,1
0.11747017,0.58618367,1
0.46504104,0.4204782,11
0.44120926,0.45205513,5
0.11747017,0.58618367,1
0.5190963,0.40700948,6
0.4339335,0.65958405,11
0.11747017,0.58618367,1
0.47758487,0.67407274,0
0.47758487,0.67407274,0
0.5309586,0.024378145,4
0.47758487,0.67407274,0
0.4339335,0.65958405,11
0.75767374,0.76333904,2
0.19381455,0.25502762,5
0.75767374,0.76333904,2
0.014571128,0.27151582,7
0.9576781,0.5717595,2
0.59350234,0.326995,3
0.014571128,0.27151582,7
0.43683174,0.9309474,0
0.22502722,0.4325589,7
0.31045216,0.36558655,5
0.47758487,0.67407274,0
0.75767374,0.76333904,2
0.83816606,0.56166875,9
0.8528361,0.5462009,9
0.19381455,0.25502762,5
0.014571128,0.27151582,7
0.5783407,0.45621172,14
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.6057709,0.23318204,3
0.15336241,0.63277,1
0.4577256,0.17783569,3
0.73008996,0.27574438,12
0.4339335,0.65958405,11
0.22502722,0.4325589,7
0.861456,0.5400578,9
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.75767374,0.76333904,2
0.61685646,0.4589112,12
0.49633375,0.40022543,11
0.8791923,0.37069404,8
0.38556248,0.67551357,11
0.061366998,0.16007076,7
0.38556248,0.67551357,11
0.7034116,0.11923581,4
0.6214978,0.6816161,2
0.4577256,0.17783569,3
0.82127154,0.33062467,12
0.014571128,0.27151582,7
0.75767374,0.76333904,2
0.014571128,0.27151582,7
0.73451114,0.21609166,12
0.6449516,0.6919213,2
0.7006316,0.22658964,3
0.11747017,0.58618367,1
0.6963977,0.42937,14
0.64584213,0.36481774,0
0.8843629,0.415689,8
0.11747017,0.58618367,1
0.36785415,0.6639227,0
0.4174308,0.17347583,4
0.86157966,0.1638073,4
0.5154075,0.38987073,6
0.82548785,0.2819898,12
0.044544026,0.6000815,1
0.7034116,0.11923581,4
0.36785415,0.6639227,0
0.3132321,0.3840686,7
0.36785415,0.6639227,0
0.14808676,0.58199817,1
0.16837549,0.61234486,1
0.23420413,0.25185284,5
0.5309586,0.024378145,4
0.16837549,0.61234486,1
0.71208096,0.5709964,2
0.3132321,0.3840686,7
0.36785415,0.6639227,0
0.3132321,0.3840686,7
0.4339335,0.65958405,11
0.3132321,0.3840686,7
0.3132321,0.3840686,7
0.36785415,0.6639227,0
0.16183282,0.5733036,1
0.6771118,0.45505753,14
0.75767374,0.76333904,2
0.13248724,0.56189775,1
0.3132321,0.3840686,7
0.3132321,0.3840686,7
0.75767374,0.76333904,2
0.7112132,0.5183928,14
0.36785415,0.6639227,0
0.5026532,0.34322014,3
0.9481813,0.6150796,2
0.5026532,0.34322014,3
0.47794434,0.35604683,3
0.36785415,0.6639227,0
0.36785415,0.6639227,0
0.75767374,0.76333904,2
0.29752442,0.7713147,1
0.75767374,0.76333904,2
0.57530147,0.6845226,2
0.64584213,0.36481774,0
0.75767374,0.76333904,2
0.3132321,0.3840686,7
0.5603909,0.5068151,11
0.7034116,0.11923581,4
0.3132321,0.3840686,7
0.33077702,0.30770832,5
0.3132321,0.3840686,7
0.4339335,0.65958405,11
0.4339335,0.65958405,11
0.14808425,0.60499305,1
0.22502722,0.4325589,7
0.64584213,0.36481774,0
0.86500084,0.47243485,8
